Number:0, mass:1, radius:0.01
time,x,y,z,x_,y_,z_
93.5, 0.0272218, 0.52187, 0.525986, -8.99734e+12, 1.08124e+13, -2.46505e+13
93.6, 0.781863, 0.222328, 0.279965, -8.99734e+12, 1.08124e+13, -2.46505e+13
93.7, 0.382653, 0.535982, 0.663399, -8.99737e+12, 1.08124e+13, -2.46505e+13
93.8, 0.960582, 0.714424, 0.194484, -8.99737e+12, 1.08124e+13, -2.46505e+13
93.9, 0.382631, 0.387749, 0.458772, -8.99737e+12, 1.08124e+13, -2.46505e+13
94, 0.88377, 0.133077, 0.0820322, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.1, 0.433738, 0.690832, 0.589445, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.2, 0.12457, 0.366011, 0.277215, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.3, 0.528903, 0.0724318, 0.350378, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.4, 0.891496, 0.847409, 0.0568857, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.5, 0.423022, 0.878271, 0.252683, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.6, 0.114636, 0.569292, 0.513742, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.7, 0.376288, 0.930612, 0.967618, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.8, 0.60624, 0.516914, 0.574632, -8.99737e+12, 1.08124e+13, -2.46505e+13
94.9, 0.766678, 0.0831597, 0.25808, -8.99737e+12, 1.08124e+13, -2.46505e+13
95, 0.836067, 0.0435521, 0.805856, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.1, 0.454725, 0.775742, 0.137227, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.2, 0.752314, 0.578715, 0.318223, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.3, 0.454537, 0.447668, 0.835844, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.4, 0.551121, 0.350416, 0.282637, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.5, 0.340772, 0.970578, 0.885352, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.6, 0.145811, 0.981371, 0.510825, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.7, 0.186273, 0.341071, 0.151753, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.8, 0.0351997, 0.416457, 0.361016, -8.99737e+12, 1.08124e+13, -2.46505e+13
95.9, 0.696793, 0.852898, 0.377842, -8.99737e+12, 1.08124e+13, -2.46505e+13
96, 0.135241, 0.555033, 0.577159, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.1, 0.118377, 0.465774, 0.327291, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.2, 0.744763, 0.613441, 0.732191, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.3, 0.185919, 0.785723, 0.432825, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.4, 0.144766, 0.710361, 0.345137, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.5, 0.011744, 0.445199, 0.39202, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.6, 0.101504, 0.242089, 0.338477, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.7, 0.188181, 0.779616, 0.111349, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.8, 0.533324, 0.607373, 0.351015, -8.99737e+12, 1.08124e+13, -2.46505e+13
96.9, 0.0964956, 0.786364, 0.748544, -8.99737e+12, 1.08124e+13, -2.46505e+13
97, 0.486958, 0.909534, 0.123334, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.1, 0.251032, 0.772333, 0.0498517, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.2, 0.648133, 0.934742, 0.414484, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.3, 0.325667, 0.889065, 0.0437024, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.4, 0.164419, 0.0863489, 0.702661, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.5, 0.831524, 0.310334, 0.588052, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.6, 0.630035, 0.393958, 0.847424, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.7, 0.819614, 0.151195, 0.785859, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.8, 0.0566954, 0.507832, 0.565213, -8.99737e+12, 1.08124e+13, -2.46505e+13
97.9, 0.758354, 0.0165486, 0.922643, -8.99737e+12, 1.08124e+13, -2.46505e+13
98, 0.337974, 0.77077, 0.379605, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.1, 0.742317, 0.127088, 0.457669, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.2, 0.743156, 0.963298, 0.382447, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.3, 0.825931, 0.774758, 0.344337, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.4, 0.124491, 0.916329, 0.670703, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.5, 0.271763, 0.929442, 0.3297, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.6, 0.850405, 0.691889, 0.877502, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.7, 0.96131, 0.650429, 0.696246, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.8, 0.0463949, 0.963527, 0.328767, -8.99737e+12, 1.08124e+13, -2.46505e+13
98.9, 0.286121, 0.573998, 0.073806, -8.99737e+12, 1.08124e+13, -2.46505e+13
99, 0.269712, 0.623323, 0.106716, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.1, 0.718738, 0.880376, 0.804207, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.2, 0.828937, 0.795257, 0.165936, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.3, 0.175718, 0.316932, 0.334885, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.4, 0.390072, 0.539559, 0.226007, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.5, 0.0411111, 0.330243, 0.732431, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.6, 0.911921, 0.0350841, 0.694086, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.7, 0.0613919, 0.358453, 0.226904, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.8, 0.648511, 0.273436, 0.829729, -8.99737e+12, 1.08124e+13, -2.46505e+13
99.9, 0.0629288, 0.67639, 0.778349, -8.99738e+12, 1.08125e+13, -2.46506e+13
Number:6, mass:1, radius:0.01
time,x,y,z,x_,y_,z_
0, 0.77593, 0.267801, 0.947123, 0.0692941, 0.000938339, -0.0591918
0.1, 0.786064, 0.267129, 0.939525, 0.139114, -0.0154072, -0.096362
0.2, 0.806593, 0.264249, 0.925987, 0.307374, -0.047611, -0.199157
0.3, 0.826206, 0.258922, 0.918659, -0.238019, -0.0192513, 0.295584
0.4, 0.814459, 0.2575, 0.934659, -0.0715517, -0.00998799, 0.102702
0.5, 0.810783, 0.256816, 0.94054, 0.0081227, -0.00385779, 0.00459418
0.6, 0.822498, 0.256689, 0.928898, 0.341345, -0.000434906, -0.355275
0.7, 0.795431, 0.258459, 0.9541, -0.286942, 0.0118635, 0.279788
0.8, 0.771671, 0.259129, 0.977785, -0.208712, 0.00325078, 0.211965
0.9, 0.74931, 0.258678, 0.0195279, -0.338683, -0.0335074, 0.279911
1, 0.741764, 0.261893, 0.0415254, 0.269259, 0.099716, 0.0920484
1.1, 0.75347, 0.264898, 0.0532005, 0.0306217, -0.0196574, 0.127573
1.2, 0.751876, 0.2585, 0.0663264, -0.0608312, -0.116962, 0.134457
1.3, 0.737586, 0.233116, 0.080623, -0.278823, -0.549627, 0.170839
1.4, 0.734484, 0.263049, 0.0857698, -0.0063028, 0.336356, 0.0494735
1.5, 0.732912, 0.291266, 0.091623, -0.0197868, 0.253253, 0.0637395
1.6, 0.730862, 0.315617, 0.0982037, -0.0208669, 0.237263, 0.0672017
1.7, 0.728768, 0.33907, 0.104993, -0.0209522, 0.232657, 0.0684026
1.8, 0.726678, 0.362301, 0.111852, -0.0208445, 0.232392, 0.0686816
1.9, 0.724601, 0.385557, 0.118727, -0.0206708, 0.232753, 0.0688113
2, 0.722547, 0.408855, 0.125614, -0.0204039, 0.233227, 0.0689221
2.1, 0.720524, 0.432208, 0.132511, -0.0200424, 0.233856, 0.0690274
2.2, 0.718543, 0.455634, 0.139419, -0.01955, 0.234719, 0.0691482
2.3, 0.71662, 0.479164, 0.146343, -0.0188727, 0.235955, 0.0693376
2.4, 0.714778, 0.502847, 0.153294, -0.0179072, 0.237854, 0.0697414
2.5, 0.713056, 0.526777, 0.160311, -0.0164111, 0.241037, 0.0707657
2.6, 0.711534, 0.551139, 0.167504, -0.0137291, 0.246791, 0.073543
2.7, 0.710407, 0.576298, 0.175174, -0.00802834, 0.25746, 0.0811014
2.8, 0.710184, 0.602897, 0.18412, 0.00555657, 0.276034, 0.100841
2.9, 0.712164, 0.631785, 0.196278, 0.0390585, 0.30261, 0.149283
3, 0.719716, 0.663214, 0.216264, 0.12724, 0.320744, 0.269979
3.1, 0.746202, 0.690068, 0.260641, 0.482678, 0.131713, 0.706839
3.2, 0.759171, 0.740528, 0.290415, 0.177066, 0.348564, 0.312097
3.3, 0.77947, 0.76746, 0.321834, 0.218302, 0.221418, 0.308596
3.4, 0.802405, 0.787647, 0.351883, 0.249964, 0.185647, 0.297935
3.5, 0.835354, 0.801876, 0.383697, 0.497267, 0.0316437, 0.360446
3.6, 0.867092, 0.832153, 0.421978, 0.209969, 0.354798, 0.322522
3.7, 0.88986, 0.860021, 0.449708, 0.233256, 0.245168, 0.250432
3.8, 0.913295, 0.883574, 0.473385, 0.235142, 0.228775, 0.225443
3.9, 0.936827, 0.905968, 0.495006, 0.235165, 0.219427, 0.207628
4, 0.960271, 0.927522, 0.515052, 0.233501, 0.21199, 0.19407
4.1, 0.983506, 0.948438, 0.533981, 0.231186, 0.206726, 0.185294
4.2, 0.0307952, 0.966401, 0.550221, 0.439266, 0.0686077, 0.0364723
4.3, 0.0519111, 0.0130833, 0.596054, 0.181763, 0.282896, 0.461511
4.4, 0.0701132, 0.0413934, 0.642137, 0.182254, 0.283309, 0.460214
4.5, 0.0883641, 0.0697387, 0.688103, 0.18286, 0.283643, 0.459222
4.6, 0.106755, 0.0981326, 0.734, 0.185291, 0.284141, 0.458649
4.7, 0.125417, 0.126631, 0.779864, 0.188415, 0.287626, 0.459032
4.8, 0.144395, 0.155951, 0.825674, 0.190022, 0.29659, 0.45682
4.9, 0.163389, 0.185643, 0.871314, 0.189954, 0.296956, 0.456201
5, 0.182387, 0.215336, 0.916923, 0.190001, 0.296903, 0.455994
5.1, 0.20139, 0.245025, 0.962515, 0.190062, 0.296882, 0.455851
5.2, 0.2204, 0.27471, 0.0281003, 0.190176, 0.296726, 0.456032
5.3, 0.239425, 0.304365, 0.0737325, 0.190273, 0.296406, 0.456601
5.4, 0.25843, 0.333965, 0.119453, 0.189597, 0.29456, 0.458526
5.5, 0.277317, 0.362835, 0.165661, 0.187112, 0.279175, 0.468754
5.6, 0.294406, 0.388653, 0.214837, 0.144032, 0.231688, 0.525631
5.7, 0.305195, 0.407489, 0.270388, 0.0827635, 0.161183, 0.564729
5.8, 0.31305, 0.423459, 0.326794, 0.0768307, 0.159607, 0.563805
5.9, 0.320599, 0.439534, 0.383162, 0.0741131, 0.163833, 0.563294
6, 0.328527, 0.457808, 0.439029, 0.0955619, 0.213356, 0.547752
6.1, 0.340474, 0.481173, 0.492305, 0.129433, 0.243704, 0.524177
6.2, 0.345596, 0.510114, 0.546584, -0.12484, 0.390816, 0.593604
6.3, 0.438582, 0.486198, 0.557714, 0.943341, -0.244746, 0.123888
6.4, 0.532653, 0.461326, 0.570096, 0.941588, -0.271946, 0.104931
6.5, 0.620195, 0.427886, 0.569431, 0.790786, -0.358042, -0.095777
6.6, 0.697684, 0.392565, 0.559142, 0.77049, -0.351607, -0.104172
6.7, 0.774689, 0.357422, 0.548731, 0.769718, -0.351232, -0.104068
6.8, 0.851647, 0.322311, 0.538326, 0.769497, -0.351034, -0.104062
6.9, 0.928703, 0.287579, 0.527812, 0.772626, -0.337172, -0.109029
7, 0.025841, 0.254649, 0.516348, 0.770329, -0.326289, -0.117274
7.1, 0.102877, 0.222022, 0.50462, 0.770383, -0.326273, -0.117305
7.2, 0.179943, 0.189376, 0.492851, 0.771321, -0.326803, -0.118504
7.3, 0.256492, 0.15678, 0.480837, 0.733187, -0.320505, -0.119982
7.4, 0.318891, 0.12903, 0.474542, 0.523387, -0.215041, 0.0381732
7.5, 0.371329, 0.107908, 0.490763, 0.554841, -0.364776, 0.39683
7.6, 0.427001, 0.0691806, 0.533136, 0.558872, -0.385505, 0.42555
7.7, 0.482935, 0.0306568, 0.575718, 0.559591, -0.385078, 0.425948
7.8, 0.539119, 0.972142, 0.618259, 0.570822, -0.385321, 0.423503
7.9, 0.589434, 0.936202, 0.66364, -0.487389, -0.128407, 0.407333
8, 0.559084, 0.917794, 0.698038, -0.272208, -0.194656, 0.328636
8.1, 0.532061, 0.898177, 0.730862, -0.26826, -0.198195, 0.32832
8.2, 0.505676, 0.876983, 0.764469, -0.255793, -0.257964, 0.35697
8.3, 0.473315, 0.823067, 0.797823, -0.505447, -0.882052, 0.173268
8.4, 0.405128, 0.728204, 0.793244, -0.764134, -0.940538, -0.1613
8.5, 0.325782, 0.638457, 0.770656, -0.812442, -0.860972, -0.26805
8.6, 0.24757, 0.562178, 0.748661, -0.622197, -0.0974638, -0.241489
8.7, 0.179243, 0.534863, 0.714558, -0.690026, -0.295786, -0.386684
8.8, 0.11207, 0.508161, 0.675057, -0.650978, -0.239039, -0.397333
8.9, 0.0489665, 0.486277, 0.635712, -0.613293, -0.203128, -0.388251
9, 0.968696, 0.466812, 0.597438, -0.600351, -0.188927, -0.377978
9.1, 0.908481, 0.448123, 0.559791, -0.603142, -0.185613, -0.375722
9.2, 0.848134, 0.429604, 0.522227, -0.603672, -0.185024, -0.375733
9.3, 0.787843, 0.409221, 0.483267, -0.603979, -0.257802, -0.430731
9.4, 0.671825, 0.593425, 0.573041, -1.18384, 1.94041, 0.961016
9.5, 0.553435, 0.787455, 0.669131, -1.18399, 1.94027, 0.960804
9.6, 0.435033, 0.981483, 0.765205, -1.18401, 1.94027, 0.960689
9.7, 0.284551, 0.0755185, 0.868938, -1.72945, -0.155351, 1.07696
9.8, 0.117958, 0.0595772, 0.977587, 1.60301, -0.391339, 1.67104
9.9, 0.409141, 0.0100396, 0.197634, 2.92531, -0.494563, 2.00751
10, 0.701763, 0.940575, 0.398334, 2.92805, -0.494936, 2.00484
10.1, 0.0145905, 0.890983, 0.598813, 2.92681, -0.498466, 2.00793
10.2, 0.307211, 0.841134, 0.799712, 2.92424, -0.498487, 2.01104
10.3, 0.63217, 0.761223, 0.0114116, 10.0652, -7.07407, -0.0476252
10.4, 0.724044, 0.19267, 0.969354, 10.784, -5.55542, -0.23748
10.5, 0.822485, 0.617186, 0.945597, 10.7845, -5.55464, -0.237708
10.6, 0.946717, 0.263976, 0.883067, 11.4847, -0.195068, -1.25656
10.7, 0.134773, 0.245374, 0.751929, 11.4752, -0.178731, -1.34871
10.8, 0.302306, 0.227638, 0.617212, 11.4758, -0.173835, -1.34276
10.9, 0.470008, 0.208106, 0.481333, 11.4758, -0.1927, -1.36442
11, 0.153022, 0.963928, 0.451738, 6.46657, 7.81221, -0.269223
11.1, 0.799399, 0.765083, 0.426185, 6.46191, 7.81126, -0.244078
11.2, 0.709001, 0.605513, 0.396495, 11.4719, -11.5182, -0.347664
11.3, 0.87627, 0.435189, 0.367303, 11.4424, -11.5153, -0.24333
11.4, 0.0829625, 0.302821, 0.387036, 12.9829, -8.91393, 2.76969
11.5, 0.40064, 0.389805, 0.664342, 12.9641, -8.96139, 2.78058
11.6, 0.717369, 0.474619, 0.944369, 12.9642, -8.87803, 2.90335
11.7, 0.0537724, 0.566772, 0.254489, 12.9657, -8.87801, 2.90241
11.8, 0.371127, 0.658444, 0.54238, 12.9856, -8.89004, 2.89559
11.9, 0.627293, 0.634284, 0.970312, 11.0067, -12.4773, 7.29051
12, 0.751403, 0.358293, 0.705002, 11.0603, -12.604, 7.06766
12.1, 0.134077, 0.817379, 0.383026, 15.5014, 19.1982, 6.20521
12.2, 0.700992, 0.506537, 0.835255, -3623.59, 634.799, 665.702
12.3, 0.343988, 0.0602787, 0.465248, -3751.2, 720.951, 699.679
12.4, 0.919691, 0.989081, 0.631461, -1176.89, -10405.9, -2522.81
12.5, 0.829151, 0.183392, 0.213334, -1176.91, -10405.9, -2522.78
12.6, 0.274095, 0.433705, 0.323777, 3621.21, -8920.18, -3101.37
12.7, 0.0301974, 0.245607, 0.809726, 2404.69, -12691.6, -4902.36
12.8, 0.369936, 0.0374917, 0.604217, 2384.02, -12732.9, -4904.18
12.9, 0.847421, 0.255192, 0.607688, 2386.93, -12727.3, -4899.44
13, 0.420226, 0.544228, 0.659425, 2386.93, -12727.3, -4899.51
13.1, 0.977116, 0.838134, 0.710658, 2387, -12727.2, -4899.48
13.2, 0.174838, 0.323625, 0.187151, 2424.19, -12769.6, -4935.31
13.3, 0.617799, 0.466304, 0.604997, 2611.27, -12648.5, -5103.99
13.4, 0.682982, 0.745968, 0.327393, -2137.11, -19967.1, -2641.44
13.5, 0.287278, 0.504136, 0.810734, 19481.3, -1829.68, 38484.5
13.6, 0.233818, 0.968633, 0.872483, 21503.7, 1679.49, 37577.3
13.7, 0.189007, 0.901741, 0.302567, 21517.1, 1728.57, 37577.3
13.8, 0.491067, 0.909624, 0.212748, 21285.7, 2006.52, 37465.7
13.9, 0.503536, 0.652218, 0.229714, 21285.7, 2006.38, 37465.5
14, 0.843455, 0.650929, 0.496993, 2.38717e+06, -1.24371e+06, -973342
14.1, 0.509722, 0.421967, 0.863415, 2.38717e+06, -1.24371e+06, -973343
14.2, 0.249909, 0.203552, 0.206868, 2.38717e+06, -1.24371e+06, -973343
14.3, 0.921177, 0.942078, 0.528945, 2.38717e+06, -1.24371e+06, -973343
14.4, 0.971285, 0.66054, 0.810517, 2.38716e+06, -1.2437e+06, -973330
14.5, 0.978815, 0.38631, 0.64729, 2.38695e+06, -1.2438e+06, -973418
14.6, 0.262644, 0.0914096, 0.0223909, 2.38701e+06, -1.24379e+06, -973441
14.7, 0.522684, 0.671405, 0.706123, 2.38535e+06, -1.24081e+06, -972839
14.8, 0.774989, 0.265036, 0.495283, 2.38535e+06, -1.24081e+06, -972838
14.9, 0.0951427, 0.808586, 0.339717, 2.38535e+06, -1.24081e+06, -972838
15, 0.147044, 0.591596, 0.746581, 2.3819e+06, -1.23805e+06, -966751
15.1, 0.0168242, 0.58172, 0.756955, -2.15638e+06, -3.80435e+06, -2.17253e+06
15.2, 0.402135, 0.0350232, 0.205096, -2.15644e+06, -3.80438e+06, -2.17276e+06
15.3, 0.833136, 0.884041, 0.65354, -2.15644e+06, -3.80438e+06, -2.17276e+06
15.4, 0.4965, 0.671641, 0.0514002, -2.15647e+06, -3.80386e+06, -2.17293e+06
15.5, 0.675519, 0.680323, 0.654061, -2.60761e+06, -3.85059e+06, -1.86205e+06
15.6, 0.773376, 0.733592, 0.687102, -2.60762e+06, -3.8506e+06, -1.86203e+06
15.7, 0.556171, 0.226632, 0.756749, -2.60762e+06, -3.85062e+06, -1.86203e+06
15.8, 0.145223, 0.688834, 0.900672, -2.60828e+06, -3.85115e+06, -1.86252e+06
15.9, 0.419706, 0.119896, 0.698664, -2.60828e+06, -3.85121e+06, -1.86257e+06
16, 0.0370513, 0.619021, 0.148816, -2.60871e+06, -3.85143e+06, -1.86222e+06
16.1, 0.814664, 0.18274, 0.649144, -2.33542e+06, -4.0926e+06, -1.87016e+06
16.2, 0.408587, 0.199451, 0.803566, -2.33542e+06, -4.0926e+06, -1.87014e+06
16.3, 0.389002, 0.475936, 0.351307, 228908, -4.87294e+06, -1.22479e+06
16.4, 0.0833538, 0.41254, 0.804163, 228664, -4.87274e+06, -1.22474e+06
16.5, 0.133769, 0.689177, 0.20338, 3.92933e+06, -6.47751e+06, 325497
16.6, 0.358992, 0.609151, 0.597673, 3.92933e+06, -6.47755e+06, 325435
16.7, 0.229304, 0.764459, 0.592942, 3.95782e+06, -6.44024e+06, 427004
16.8, 0.844729, 0.141446, 0.539837, 3.95792e+06, -6.44027e+06, 427122
16.9, 0.981657, 0.582835, 0.722797, 3.95793e+06, -6.44029e+06, 427134
17, 0.0931583, 0.066595, 0.782951, 3.95793e+06, -6.44029e+06, 427134
17.1, 0.286835, 0.305912, 0.897923, 3.95808e+06, -6.44035e+06, 427154
17.2, 0.208989, 0.273025, 0.0408627, 3.95808e+06, -6.44036e+06, 427154
17.3, 0.9172, 0.14709, 0.0801488, 3.95808e+06, -6.44036e+06, 427153
17.4, 0.638081, 0.0303208, 0.0938822, 3.95808e+06, -6.44036e+06, 427153
17.5, 0.327402, 0.457797, 0.851868, 3.95809e+06, -6.44036e+06, 427161
17.6, 0.248999, 0.858487, 0.757304, 3.95809e+06, -6.44036e+06, 427161
17.7, 0.168395, 0.26884, 0.660452, 3.95809e+06, -6.44036e+06, 427160
17.8, 0.270412, 0.640191, 0.0400936, 3.82792e+06, -6.34454e+06, 1.15046e+06
17.9, 0.521779, 0.146006, 0.8294, 3.82793e+06, -6.34454e+06, 1.15045e+06
18, 0.0157265, 0.777781, 0.92334, 3.81724e+06, -6.32105e+06, 1.13872e+06
18.1, 0.736548, 0.011967, 0.836715, 2.73776e+09, -1.60868e+09, 3.97056e+09
18.2, 0.955596, 0.679335, 0.582467, 2.73776e+09, -1.60868e+09, 3.97056e+09
18.3, 0.488603, 0.341105, 0.371759, 2.73776e+09, -1.60868e+09, 3.97056e+09
18.4, 0.360391, 0.20294, 0.388225, 2.73776e+09, -1.60868e+09, 3.97056e+09
18.5, 0.207484, 0.984331, 0.600073, 2.73776e+09, -1.60868e+09, 3.97056e+09
18.6, 0.76926, 0.733601, 0.437801, 2.73776e+09, -1.60868e+09, 3.97056e+09
18.7, 0.684192, 0.352548, 0.710797, 2.73776e+09, -1.60868e+09, 3.97056e+09
18.8, 0.0895903, 0.224053, 0.387813, 2.7378e+09, -1.60869e+09, 3.97054e+09
18.9, 0.143909, 0.936418, 0.0894641, 2.7378e+09, -1.60869e+09, 3.97054e+09
19, 0.955327, 0.854471, 0.921491, 2.7378e+09, -1.60869e+09, 3.97054e+09
19.1, 0.460994, 0.326876, 0.213499, 2.7378e+09, -1.60869e+09, 3.97054e+09
19.2, 0.888459, 0.772318, 0.52645, 2.7378e+09, -1.60869e+09, 3.97054e+09
19.3, 0.661287, 0.513579, 0.801608, 2.7378e+09, -1.60869e+09, 3.97054e+09
19.4, 0.692589, 0.871975, 0.896272, 2.7378e+09, -1.60869e+09, 3.97054e+09
19.5, 0.138357, 0.226135, 0.16536, 2.7378e+09, -1.60869e+09, 3.97054e+09
19.6, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
19.7, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
19.8, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
19.9, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.1, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.2, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.3, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.4, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.5, 0.584225, 0.371585, 0.671845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.6, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.7, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.8, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
20.9, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.1, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.2, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.3, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.4, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.5, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.6, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.7, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.8, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
21.9, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.1, 0.144225, 0.671585, 0.311845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.2, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.3, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.4, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.5, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.6, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.7, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.8, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
22.9, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23, 0.224225, 0.771585, 0.431845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.1, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.2, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.3, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.4, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.5, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.6, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.7, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.8, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
23.9, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
24, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
24.1, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
24.2, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
24.3, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
24.4, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
24.5, 0.364225, 0.691585, 0.211845, 5.37646e+21, -8.72104e+21, -4.83933e+21
